code,name,lat,lon
YRTP,Rutland Plains,-15.64333333,141.84333333
YSCA,Scotia Sanctuary,-33.205,141.16694444
YSEN,Serpentine,-32.395,115.87333333
YSHG,Shay Gap,-20.42444444,120.14
YSHR,Shute Harbour,-20.27833333,148.75555556
YSGT,Singleton,-32.61666667,151.2
YSMB,Somersby,-33.36777778,151.29972222
YSGW,South Galway,-25.67472222,142.09
YSGR,South Grafton,-29.70888889,152.92833333
YSPK,Spring Creek,-18.62166667,144.56833333
YSPI,Springsure,-24.13166667,148.085
YSFG,Stonefield Gliding,-34.34166667,139.30833333
YSTO,Stonehenge,-24.35638889,143.29138889
YSRT,Surat,-27.15944444,149.07611111
YSWB,Swan Bay,-29.04916667,153.30111111
YTMB,Tambo,-24.83888889,146.29305556
YTMN,Tanami,-19.96666667,129.72555556
YTAA,Tara,-27.15666667,150.47666667
YLKS,The Lakes,-31.71472222,152.72472222
YTDR,Theodore,-24.99333333,150.09305556
YTHY,Thylungra,-26.09333333,143.4525
YTLP,Tilpa,-30.92555556,144.42
YTBR,Timber Creek,-15.62055556,130.44555556
YTDN,Tooradin,-38.21555556,145.42361111
YTKS,Toorak Research Stn,-21.04166667,141.78666667
YTWN,Tooraweenah,-31.44166667,148.9
YTQY,Torquay,-38.3,144.365
YTOT,Tottenham,-32.25611111,147.36888889
YTFA,Truro Flat Airpark,-34.39527778,139.38333333
YTUY,Tully,-17.93611111,145.93777778
YTYA,Tyabb,-38.26666667,145.175
YTYH,Tyagarah,-28.6,153.55277778
YUDA,Undara,-18.19166667,144.61333333
YUDG,Urandangi,-21.59444444,138.36555556
YVRS,Vanrook Stn,-16.96194444,141.95222222
YVRD,Victoria River Downs,-16.40361111,131.0025
YWHG,Wahring Field,-36.68,145.24333333
YWCH,Walcha,-31.00722222,151.55527778
YWAG,Wanaaring,-29.71166667,144.17111111
YWRL,Warialda,-29.53333333,150.53333333
YWKW,Warkworth,-32.54833333,151.02416667
YWVA,Warnervale,-33.24027778,151.43027778
YWBS,Warraber Island,-10.20666667,142.82333333
YWBI,Warrabri,-20.99916667,134.39638889
YWTL,Waterloo (nt),-16.63083333,129.31972222
YWSG,Watts Bridge,-27.09833333,152.46
YWAV,Wave Hill,-17.39361111,131.11916667
YWBN,Wedderburn,-34.18,150.80888889
YWEL,Wellington,-32.4625,148.99055556
YWHC,White Cliffs,-30.85166667,143.07194444
YWCA,Wilcannia,-31.52638889,143.37472222
YWMC,William Creek,-28.90694444,136.34111111
YWND,Wondai,-26.28416667,151.86138889
YWDL,Wondoola,-18.575,140.89166667
YWMP,Wrotham Park,-16.65805556,144.00083333
YWYA,Wyandra,-27.26666667,145.99
YWYR,Wyreema,-27.6675,151.85444444
YYMI,Yam Island,-9.89833333,142.77166667
YYND,Yuendumu,-22.25416667,131.78222222
YENO,Enoggera,-27.42527778,152.98333333
YEHP,Erina Heliport,-33.44083333,151.36861111
YGAD,Garden Island Heliport,-32.24166667,115.68388889
YGNB,Glenbrook,-33.76277778,150.63666667
YNEY,Nelly Bay,-19.16194444,146.85361111
YNRH,Newcastle Regional Heliport,-32.87944444,151.72861111
YPID,Phillip Island Heliport,-38.52,145.32666667
YRYP,Rayner Place Heliport,-34.86277778,148.93388889
YRBK,Robertson Barracks,-12.425,130.97333333
YRSH,Rosehill Heliport,-33.83027778,151.02416667
YRNS,Royal North Shore,-33.82027778,151.19055556
YRPA,Royal Prince Alfred Hospital,-33.89083333,151.18305556
YWTB,Watsons Bay Helipad,-33.835,151.28055556
YWST,Westmead Hospital,-33.805,150.98833333
YWNT,Westmead Nets Base Hosp,-33.80333333,150.99
YWHP,Wollongong Heliport,-34.43944444,150.89611111
YYBK,Yarra Bank,-37.8225,144.95694444
YABG,Abbieglassie,-27.25,147.58333333
YABD,Aberdeen,-28.06666667,150.65
YABF,Aberfoyle,-21.675,145.26666667
YABI,Abingdon Downs,-17.60833333,143.17916667
YACS,Acacia Downs,-31.41666667,141.9
YADY,Adaminaby,-36.0,148.8
YADA,Adavale,-25.895,144.57
YADL,Adele Island,-15.5,123.15
YAWT,Agnes Water,-24.20166667,151.89166667
YAGN,Agnew,-12.14277778,142.14777778
YALR,Aileron,-22.65,133.35
YAMN,Alamein,-32.535,137.69166667
YAPK,Albany Park,-13.08861111,131.03944444
YALH,Albilbah,-24.7,144.28333333
YABS,Albion Downs,-27.28333333,120.38333333
YALC,Alcoota Stn,-22.83333333,134.45
YALY,Alderly,-22.48333333,139.63333333
YADR,Aldersyde,-26.66666667,150.2
YALX,Alexandria Stn,-19.06666667,136.7
YACD,Alice Downs Stn,-24.26666667,145.48333333
YALM,Allambie,-24.26666667,134.4
YALN,Allandy,-30.38333333,142.6
YALP,Alpurrurulam,-20.98333333,137.83333333
YALD,Alroy Downs,-19.295,136.07722222
YALT,Althorpe Island,-35.35,136.86666667
YADS,Alton Downs,-26.53333333,139.26666667
YABL,Ambalindum,-23.35,134.71666667
YABU,Amburla,-23.33333333,133.18333333
YAMM,Ammaroo,-21.73833333,135.24166667
YATR,Amphitheatre,-37.16666667,143.46666667
YAMJ,Ampilatwatja,-21.655,135.23
YANR,Anaburroo,-12.885,131.68444444
YADO,Andado,-25.41083333,135.29055556
YADN,Angas Downs Stn,-25.02638889,132.27194444
YAGS,Angaston,-34.56666667,139.1
YANJ,Angatja,-26.1,130.4
YAST,Anglestone,-24.65,149.75
YAPA,Anna Plains Hs,-19.25,121.51666667
YADE,Annandale,-21.93333333,148.28333333
YANN,Anningie,-21.83166667,133.125
YANW,Annitowa,-21.2,136.44833333
YAND,Answer Downs,-21.66666667,140.98333333
YANL,Anthony Lagoon,-18.02388889,135.54111111
YANM,Antrim,-21.61666667,144.28333333
YAPO,Apollo Bay,-38.77277778,143.65694444
YARP,Arapunya,-22.31666667,135.7
YAUL,Aratula,-27.99166667,152.56666667
YACI,Arcadia,-25.21166667,148.66833333
YARC,Archer River,-13.44055556,142.92722222
YAKG,Arckaringa,-27.94666667,134.745
YATU,Arcturus Downs Hs,-24.05,148.41666667
YADU,Ardgour,-31.65527778,150.04055556
YARL,Ardlethan,-34.38333333,146.71666667
YAOR,Ardmore,-21.65,139.18333333
YARN,Areyonga,-24.06666667,132.26666667
YARD,Argadargada,-21.67638889,136.67777778
YAGL,Argyle,-27.48027778,151.79222222
YARI,Arizona Hs,-19.55,141.38333333
YRKP,Arkapena,-31.66861111,138.63194444
YAML,Armraynald,-17.96666667,139.76666667
YANO,Arno Hs,-24.73333333,143.71666667
YADD,Arubiddy,-31.8,125.93333333
YAHD,Ashburton Downs,-23.40583333,117.0825
YASF,Ashford,-29.31666667,151.05611111
YATY,Atley,-28.21666667,119.25
YATL,Atula,-23.28333333,136.36666667
YAUB,Auburn,-25.95,150.61666667
YAUA,Augathella,-25.755,146.58666667
YAUS,Austral Downs Stn,-20.5,137.76666667
YAUT,Auteuil,-23.15,145.2
YAUV,Auvergne Stn,-15.69333333,130.00833333
YAVE,Avalon East,-38.02833333,144.49194444
YAVU,Avenue,-26.93333333,140.21666667
YAVO,Avon Base,-16.95972222,145.77222222
YAVD,Avon Downs,-20.03916667,137.52166667
YAVN,Avondale,-35.99972222,146.73444444
YAVM,Avonmore,-36.56666667,144.55
YBAX,Baga,-21.51666667,127.86666667
YIKL,Baikal,-22.76333333,136.16333333
YBVA,Balaklava,-34.085,138.335
YBII,Balbirini,-16.75,135.73333333
YBLI,Bald Hills,-30.33333333,152.46666667
YBFR,Balfour,-41.26,144.91666667
YBGI,Balgair,-31.14666667,125.66833333
YBAL,Balladonia,-32.33333333,123.625
YBDO,Ballandool,-28.96666667,147.66666667
YLMA,Balma,-13.24916667,135.84805556
YONE,Balonne,-23.305,145.015
YBRG,Balurga,-14.94305556,142.34722222
YBBC,Bamboo Creek,-20.95,120.15
YBBS,Ban Ban Springs,-13.36666667,131.5
YBMW,Bandanuwami,-12.175,136.46666667
YBNI,Baniyala,-13.20027778,136.22666667
YBJW,Banjawarn,-27.68333333,121.61666667
YBKA,Banksia,-22.66666667,150.08333333
YBNC,Bannockburn,-28.49833333,120.945
YBKU,Barakula,-26.45,150.51666667
YBEY,Barenya,-21.61666667,144.16666667
YBAW,Barkly Downs,-20.48333333,138.46666667
YBKS,Barkly Wayside Inn,-19.70916667,135.81888889
YBME,Barmedman,-34.13333333,147.31666667
YBMU,Barmount,-22.53333333,149.13333333
YBAA,Baroalba,-12.82666667,132.82
YBCX,Baroco,-27.35,153.41666667
YBBA,Barraba,-30.4,150.6
YBDX,Barradale,-22.86333333,114.96333333
YBJP,Barraratjpi,-13.21833333,136.39166667
YBRT,Barratta Hs,-31.96666667,139.1
YRIA,Barrkira,-12.00861111,136.46444444
YBRC,Barrow Creek,-21.53333333,133.88333333
YBTN,Barton Siding,-30.525,132.66
YBTV,Batavia Downs,-12.65888889,142.675
YBCR,Batchelor,-13.06111111,131.025
YBHB,Bathurst Harbour,-43.41666667,146.15
YBTS,Battery Downs,-19.43333333,145.85
YBTP,Battle Camp Stn,-15.27527778,144.70555556
YBAH,Bauhinia Downs Hs,-16.3,135.46666667
YBWK,Bawaka,-12.53472222,136.7625
YBAY,Baygurtji,-13.14805556,135.81611111
YBYW,Bayswater,-25.45,145.58333333
YBEC,Beacon,-30.48333333,117.88333333
YBCF,Beaconsfield,-23.31666667,144.56666667
YBGB,Beagle Bay,-16.98333333,122.65
YBTC,Beatrice Downs,-24.18333333,142.88333333
YBEF,Beaufort,-37.45,143.25
YBDF,Bedford Downs,-17.28694444,127.46333333
YBEA,Beeantha,-20.30833333,142.195
YBEW,Beechworth,-31.91666667,144.63333333
YBCH,Beechworth,-36.39444444,146.69666667
YBFM,Beef Machine,-33.75166667,122.37166667
YERY,Beemery,-29.96666667,146.43555556
YELE,Belele,-26.36666667,118.03333333
YBLH,Bellalie Hs,-27.03333333,142.95
YBET,Bellatta,-29.91666667,149.78333333
YBVE,Bellevue,-16.51666667,144.18333333
YBLX,Bellgree,-24.06666667,150.71666667
YBRA,Benambra,-36.96944444,147.69888889
YBCB,Bencubbin,-30.83333333,117.86666667
YBND,Bendemeer,-26.5,149.4
YBEG,Bening Field,-19.65527778,146.29388889
YBNM,Benmara,-17.917995,136.902822
YBTK,Bentinck Island,-17.08333333,139.55
YBSF,Beresford,-22.5,146.93333333
YBED,Berridale,-36.33333333,148.83333333
YBSN,Bessie Springs,-16.65,135.85
YBES,Beswick,-14.59333333,133.10833333
YBEU,Beulah,-35.95,142.33333333
YBEV,Beverley,-32.12666667,116.95
YBCO,Bicheno,-41.91666667,148.26666667
YBIC,Bickerton Island,-13.78333333,136.2
YBBE,Big Bell,-27.33305556,117.66527778
YBIN,Biggenden,-25.52138889,152.04611111
YBIK,Billa Kalina,-29.91666667,136.18666667
YBBL,Billabalong,-27.41666667,115.83333333
YBLB,Billabong Road House,-26.81666667,114.61666667
YBST,Billabong Stn,-33.71666667,147.5
YBGH,Billengarrah,-16.28333333,135.71666667
YBIL,Billiluna,-19.54055556,127.65555556
YBLE,Biloela,-24.335,150.55
YBOO,Bindoon,-31.27555556,116.2625
YBIG,Bing Bong,-15.62166667,136.35333333
YBIA,Bingara,-29.81666667,150.53333333
YBBY,Bingil Bay Airfield,-17.80194444,146.0625
YBGY,Biniguy,-29.50555556,150.19166667
YBIY,Biranybirany,-12.81888889,136.47555556
YBIM,Birimba,-15.85,132.05
YBBH,Birri Beach,-16.483629,139.283062
YBDU,Birrindudu,-18.38333333,129.45
YBDS,Birthday Siding,-30.28333333,134.51666667
YBIZ,Bizant,-14.74,144.12
YBKD,Black Downs Stn,-17.03333333,143.91666667
YBLS,Black Springs,-30.45,150.63333333
YBSR,Blackstone Range,-25.98333333,128.28055556
YBVL,Blackville,-31.58333333,150.18333333
YBCD,Blackwood,-26.73333333,150.88333333
YBCN,Blanchetown,-34.25,139.61666667
YBYY,Blayney,-33.53333333,149.26666667
YBLM,Blinman,-31.12,138.725
YBMD,Bloomfield River,-15.87333333,145.32888889
YBOT,Boatman,-27.27,146.90166667
YOBI,Boberoi,-28.63333333,149.88333333
YBOD,Bodalla,-26.3,143.38333333
YBGA,Bogan Gate,-33.11666667,147.68333333
YBOL,Boggabilla,-28.61666667,150.36666667
YBOG,Boggabri,-30.71666667,150.05
YBLG,Bollards Lagoon,-28.98,140.85833333
YBWR,Bolwarra,-17.38666667,144.17166667
YBBO,Bon Bon,-30.40666667,135.48
YBSP,Bond Springs,-23.515,133.84333333
YBYD,Bonney Downs Stn,-22.16527778,119.91805556
YBGE,Boodge,-33.83333333,115.1
YBCL,Boolcarrol Stn,-30.05,149.41666667
YBOB,Boorabin,-31.21666667,120.3
YBWA,Boorowa,-34.425,148.82333333
YBTU,Bootu Creek,-18.71333333,134.08166667
YBOY,Booylgoo Springs,-27.75,119.9
YBDE,Borden,-34.06666667,118.26666667
YBOV,Border Village,-31.63638889,129.01083333
YUNG,Borung,-36.26666667,143.78333333
YBEL,Bothwell,-42.36666667,147.03333333
YBWO,Bowen Downs,-22.46666667,144.99666667
YBWH,Bowhunters Lodge,-13.76027778,141.85
YBWT,Bowthorn,-18.08333333,138.275
YBOP,Boyup Brook,-33.89666667,116.45
YBRD,Bradshaw,-15.345,130.27361111
YBAO,Braidwood (nsw),-35.45,149.85
YBDD,Braidwood (qld),-24.8,143.01666667
YBWL,Bramwell Station,-12.14805556,142.61944444
YBXH,Branxholme,-37.85166667,141.70666667
YBZA,Breeza,-31.31666667,150.51666667
YBRE,Bremer Island,-12.08638889,136.80694444
YEWO,Brewon,-30.23611111,147.52305556
YBDP,Bridport,-41.02083333,147.40833333
YBTX,Brightlands,-21.08333333,140.25
YBTD,Brighton Downs,-23.35,141.53333333
YBRX,Broadmeadows,-37.71666667,144.91666667
YBOE,Brocrabee,-22.25,121.36666667
YBWG,Bronzewing,-27.36555556,121.03583333
YBOS,Brooking Springs Hs,-18.11666667,125.65
YBLD,Brooklands,-31.825,116.79611111
YBAK,Brooklands Air Park,-35.32888889,139.435
YBYN,Brooklyn,-16.55,145.13333333
YBWS,Browse Island,-14.1,123.5
YBRO,Bruce Rock,-31.88638889,118.11527778
YBNY,Brunchilly Stn,-18.86916667,134.46111111
YBRU,Brunette Downs,-18.63944444,135.93888889
YBYI,Bruny Island,-43.245,147.37
YBYA,Bryah,-25.53333333,118.73333333
YBUH,Buckingham Downs,-22.06666667,139.75
YBGT,Budgerygar Stn,-25.37,143.77333333
YBKL,Bukadal,-12.96055556,136.60055556
YBUG,Bulga Downs Stn,-28.5,119.73333333
YBUL,Bulgunnia,-30.18666667,134.90333333
YBWM,Bulimba,-16.88083333,143.47972222
YBCA,Bulla Camp,-15.76666667,130.03333333
YBPL,Bullamon Plains,-28.57861111,148.80055556
YBUX,Bulleringa,-17.65,143.8
YBIT,Bullita,-16.13333333,130.45
YBLW,Bulliwallah,-21.6,146.61666667
YBVY,Bullo River Valley,-15.46666667,129.76666667
YBUO,Bulloo Downs,-28.525,142.95
YDEA,Bulman / Delara,-13.66861111,134.29111111
YBUA,Bundarra,-30.16666667,151.08333333
YBUY,Bunyan,-36.13638889,149.1425
YBUP,Bunyip,-38.01,145.75166667
YBWI,Burdekin Wilderness Lodge,-20.6,147.08333333
YBKW,Burke And Wills,-19.21666667,140.36666667
YBRJ,Burren Junction,-30.15833333,148.975
YBUR,Burrum,-12.31111111,135.95861111
YBHK,Bushy Park,-21.26666667,139.71666667
YBUT,Butheroo Stn,-31.76611111,149.42972222
YBTT,Buttabone,-31.35833333,147.63333333
YBYM,Buymarr,-12.69333333,136.63416667
YBYG,Bylong,-20.0,142.88333333
YBYR,Byrock,-30.66666667,146.4
YCAJ,Cadjebut,-18.7,125.9
YCDV,Caldervale Stn,-25.10833333,146.83333333
YCLE,Callendale Stn,-37.23833333,140.44
YCAI,Callion,-30.11666667,120.58333333
YCPE,Calliope,-24.03333333,150.95
YCTS,Calton Hills,-20.13333333,139.41666667
YCVH,Calvert Hills,-17.21666667,137.35
YCYH,Calwynyardah,-18.0,124.73333333
YCBL,Camballin,-17.96666667,124.16666667
YCAW,Cambewarra,-34.83,150.575
YCMB,Cambooya Airfield,-27.72027778,151.875
YCMK,Camel Creek,-18.85,145.46666667
YCFD,Camfield Stn,-17.02166667,131.32666667
YCSW,Camp Engstrom Woolshed,-19.41944444,146.54166667
YCAE,Campbell Town,-41.95,147.51666667
YCNR,Cann River,-37.51666667,149.16666667
YCAM,Cannington Stn,-21.88916667,140.91416667
YCAN,Cannon Hill Community,-12.36666667,132.95
YCBE,Canobie,-19.47666667,140.92666667
YCPS,Canopus Park,-24.3,148.38333333
YCWW,Canowindra,-33.55,148.66666667
YCCK,Canteen Creek,-20.65111111,135.58527778
YCBN,Cape Barren Island,-40.4,148.01666667
YCPD,Cape Don,-11.29833333,131.82666667
YCFL,Cape Flattery,-14.96666667,145.3
YCPW,Cape Keer-weer,-13.85,141.48333333
YCHI,Cape Shield (djarrakpi),-13.28833333,136.35333333
YCWE,Cape Wessels,-11.01666667,136.75
YCDT,Carandotta,-21.96666667,138.61666667
YCDA,Cardowan,-22.15,149.06666667
YCRS,Carina Downs,-24.25,148.48333333
YCRA,Carinda,-30.45833333,147.71
YCIL,Carlton Hill,-15.48055556,128.53972222
YCNH,Carnarmah,-29.68333333,115.88333333
YCGI,Carnegie Hs,-25.8,122.93333333
YCPN,Carpentaria Downs,-18.72,144.31166667
YCRT,Carrieton,-32.4,138.51666667
YCSK,Casey Skiway,-66.28805556,110.74861111
YCAY,Casey Station,-66.27555556,110.79777778
YCHE,Cashmere Downs Stn,-28.96666667,119.56666667
YCSI,Cassilis,-21.26666667,143.01666667
YCTN,Casterton,-37.61666667,141.36666667
YCAL,Castlemaine,-37.13333333,144.16666667
YCAC,Cattle Creek,-17.607917,131.551124
YCED,Cedars Park,-24.58333333,150.2
YCVS,Cervantes,-30.49166667,115.085
YCGR,Challenger,-29.87166667,133.57333333
YCNP,Channel Pt,-13.16666667,130.15
YCHA,Charlotte Plains,-20.4,143.88333333
YCHL,Charlton,-36.28333333,143.33333333
YCTH,Chatsworth,-21.96666667,140.3
YCWO,Chatsworth,-37.83333333,142.71666667
YCPI,Cheepie,-26.625,145.015
YCHB,Cherrabah,-28.43333333,152.09166667
YCAT,Cherratta,-21.6,116.7875
YCHV,Cherry Venture,-26.01666667,153.13333333
YCHY,Cherrydale Hs,-32.42666667,150.07333333
YCHQ,Chesterfield,-21.6,147.61666667
YCHS,Cheviot Hills,-19.65,144.15
YCDS,Childers,-25.25305556,152.33583333
YCHR,Childra,-31.7,134.83333333
YCLW,Chilla Well,-21.49861111,130.96638889
YCRK,Christmas Creek Stn,-18.88333333,125.91666667
YCHU,Chuulangun,-13.11833333,143.00027778
YCLV,Claravale,-14.35,131.58333333
YCLR,Clarendon,-24.25,145.21666667
YCKD,Clarke Island,-40.51666667,148.13333333
YCFH,Clifton Hills,-27.01833333,138.89166667
YCLU,Clunes,-37.27833333,143.78333333
YCBT,Cobar Town,-31.5,145.83333333
YCTI,Cockatoo Island,-16.08333333,123.61666667
YCKY,Cocklebiddy,-32.05,126.1
YCTP,Coen Town,-13.96666667,143.18333333
YCOF,Coffin Bay,-34.59666667,135.475
YCOL,Colanya,-27.48611111,151.75555556
YCLY,Coleambally,-34.8,145.85
YCWT,Collah Waterhole,-14.38333333,130.91666667
YCOI,Collie,-33.359861,116.198295
YCII,Collins Island,-22.25,150.31666667
YCLM,Collymongle,-29.45333333,148.74333333
YCLS,Colonsay,-27.48277778,151.39055556
YCIE,Combienbar,-27.4,149.01666667
YCBC,Come By Chance,-30.33972222,148.47222222
YCMC,Commanche,-23.35,149.88333333
YCMD,Commodore,-31.25,138.38333333
YCWH,Commonwealth Hill,-29.96166667,134.14333333
YCSD,Compressor Stn 1,-21.44416667,115.94666667
YCSE,Compressor Stn 2,-22.46888889,115.25027778
YCSA,Compressor Stn 3,-23.64,115.14
YCSF,Compressor Stn 4,-24.84222222,115.28722222
YCSB,Compressor Stn 5,-26.08333333,115.22166667
YCSC,Compressor Stn 6,-27.36666667,115.16666667
YCNO,Conargo,-35.31666667,145.11666667
YCON,Cone Bay,-16.5,123.53333333
YCNS,Coniston,-22.13333333,132.53333333
YCJU,Conjuboy,-18.68333333,144.75
YCWC,Connellans Wildman Lagoon Camp,-12.66666667,131.7
YCMA,Connemara,-24.21666667,142.27333333
YCSL,Consuelo,-24.63333333,148.46666667
YOOK,Cook,-30.61833333,130.40611111
YCWY,Coolawanyah Stn,-21.79444444,117.75555556
YCLG,Coolgardie,-30.95,121.15
YCLI,Coolibah,-26.33666667,142.58
YCLH,Coolullah,-19.81666667,140.16666667
YCCR,Coomalie Creek,-13.01305556,131.13111111
YCNN,Coonana,-31.03333333,123.15833333
YCNQ,Coonawarra,-37.27944444,140.81138889
YCDB,Coondambo,-31.06666667,135.88333333
YCBS,Cooneybar Station,-30.93333333,146.3
YCOG,Coongan,-20.68333333,119.66666667
YCRB,Coorabie,-31.9,132.28333333
YCNG,Cooranga,-36.83333333,140.28333333
YCEB,Copenhagen Bend,-21.3,119.81666667
YCPH,Copper Hills,-27.97833333,134.31666667
YCPG,Coppins Gap,-20.95,120.03333333
YCOY,Coral Bay,-23.11666667,113.78333333
YCOD,Cordillo Downs,-26.7425,140.63611111
YCRP,Corella Park,-20.6,140.25
YCFE,Corfield,-21.7,143.4
YCND,Corinda,-22.05,145.16666667
YCTW,Cork Tree Well,-28.325,122.39833333
YCOT,Cormorant,-19.525,146.34027778
YCNA,Corona,-23.13333333,143.45
YCWN,Corowa Downs,-26.46666667,143.35
YCIG,Corrigin,-32.34166667,117.81333333
YCOS,Cosmo Newberry,-27.985,122.90333333
YCGP,Cottage Pt,-33.61666667,151.2
YCTC,Cotten Creek,-22.8,122.58333333
YCBY,Cow Bay,-16.22527778,145.42138889
YCOW,Cowan Downs,-18.96666667,140.53333333
YCWI,Cowarie,-27.7075,138.32194444
YCLO,Cowl Cowl,-33.61666667,145.3
YCXR,Cox River,-15.88333333,134.55
YCYE,Coyote Mine,-19.89111111,128.87833333
YCIP,Craig's Pocket,-18.56666667,145.01666667
YCVK,Cravens Peak,-23.32444444,138.58944444
YCWD,Cresswell Downs,-17.95,135.9
YCSM,Crossmore,-22.88333333,144.6
YCYT,Crystal Brook,-17.38333333,144.45
YCYV,Crystal Vale,-14.06666667,142.98333333
YCUA,Cudal,-33.27777778,148.76305556
YCUD,Cuddapan,-25.59,141.50833333
YCUO,Culloden,-22.08333333,144.35
YCUM,Cumberland,-23.58333333,144.91666667
YCGL,Cungelella,-24.68333333,147.18333333
YCKA,Curdimurka,-29.47666667,137.08833333
YCUB,Currabubula,-31.26666667,150.73333333
YCRD,Currandooley,-35.16666667,149.5
YCUW,Currawilla Hs,-25.15,141.35
YCSP,Curtin Springs,-25.31666667,131.75
YCUT,Cuthero,-33.03333333,142.01666667
YDAG,Dagworth,-21.85,142.16666667
YDNT,Daintree Stn,-21.21666667,143.33333333
YDRC,Dairy Creek Hs,-25.28333333,115.86666667
YDAJ,Dajarra,-21.70444444,139.54027778
YDBG,Dalbeg,-20.25,147.3
YDVE,Dale River,-32.28333333,116.55
YDGA,Dalgaranga Gold Mine,-27.83166667,117.30972222
YDGR,Dalgaranga Stn,-27.78333333,116.98333333
YDTY,Dalgety,-17.5,145.41666667
YDGT,Dalgety Downs Stn,-25.28333333,116.2
YDLH,Dalhousie,-26.429,135.506333333333
YDWU,Dalwallinu,-30.2,116.65
YDMN,Daly River Mission,-13.75138889,130.69
YDLW,Daly Waters,-16.26666667,133.36666667
YDAR,Darlington,-42.58166667,148.07666667
YDNK,Darnick,-32.88333333,143.58333333
YDRE,Darr River Downs,-22.9,143.98333333
YDAV,Davis Plateau Skiway,-68.47166667,78.82333333
YDSI,Davis Sea Ice Skiway,-68.57,77.95666667
YDGY,De Grey Hs,-20.175,119.16944444
YDRL,De Rose Hill,-26.43333333,133.25833333
YDLI,Deal Island,-39.49722222,147.32222222
YDDA,Deenderah,-30.20194444,147.67027778
YDWP,Deep Water Pt,-16.68333333,123.08333333
YDPW,Deep Well,-24.3,134.13333333
YDMR,Delamere Stn,-15.62,131.63694444
YDLE,Delatite,-37.15,146.2
YDEG,Delegate,-37.06166667,148.94138889
YDLD,Delmore Downs,-22.45888889,134.88388889
YDTS,Delta Downs Stn,-36.25,140.81666667
YDHM,Denham,-25.93333333,113.53333333
YDEN,Denman,-32.37666667,150.62
YDPT,Depot Outcamp,-31.575,125.18833333
YDPS,Depot Springs Hs,-27.88333333,120.08333333
YDER,Derrinallum,-38.08333333,143.13333333
YDYD,Derry Downs,-22.08333333,135.33333333
YDEV,Devoncourt,-21.21666667,140.23333333
YDFD,Dexfield Park,-31.42166667,152.75833333
YDHL,Dhalinbuy,-12.41333333,136.38722222
YDHI,Dhipirri,-12.25,135.08333333
YDOL,Dholtji,-11.94944444,136.46055556
YDHJ,Dhoyndji,-12.88972222,135.47083333
YDHP,Dhuruputjpi,-13.05333333,136.17166667
YDMF,Diemal Find,-29.66666667,119.28333333
YDIM,Dimbulah,-17.13,145.095
YDIN,Dinah Island,-16.38333333,141.5
YDNG,Dingadee,-28.865,148.77833333
YDHD,Dirk Hartog Island,-26.00916667,113.16055556
YDIX,Dixie,-15.11666667,143.31666667
YDPR,Dneiper,-22.61666667,135.2
YDRA,Dongara,-29.3,114.91666667
YDOO,Donors Hill,-18.71222222,140.555
YDLG,Dooloogarah,-24.91666667,147.78333333
YDGN,Doongan,-15.38611111,126.305
YDNB,Doongmabulla,-22.066673,146.243513
YDSV,Dorisvale,-14.55,131.28333333
YDOT,Dotswood,-19.625,146.29166667
YDDY,Douglas Daly,-13.83333333,131.2
YDON,Dowerin,-31.175,117.04166667
YDDF,Drumduff,-16.05,143.01666667
YDLN,Drumlion,-22.56666667,143.66666667
YDRV,Dry River,-18.78333333,144.7
YDRS,Drysdale,-38.2,144.61666667
YDRY,Drysdale Is,-11.64472222,136.02666667
YDRG,Duaringa,-23.73666667,149.66333333
YDUK,Duketon,-27.95833333,122.30833333
